26-05-2018 11:36:45 	84:CA:BE:F0:FB:95 	student-service : 	WARNING - [1527327405305] User cojacasper failed to log in.
29-06-2018 06:02:38 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530244958452] User fsavic failed to log in.
29-06-2018 06:02:42 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530244962452] Signing up for an exam
29-06-2018 06:02:43 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530244963453] Logged out successfully
29-06-2018 06:02:43 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530244963454] User cojacasper failed to log in.
29-06-2018 06:02:43 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530244963455] User fsavic failed to log in.
29-06-2018 06:02:50 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530244970455] User fsavic logged in successfully
29-06-2018 06:02:50 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530244970455] Signing up for an exam
29-06-2018 06:02:52 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530244972455] Signing up for an exam
29-06-2018 06:02:56 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530244976456] Checking financial card
29-06-2018 06:03:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530244984456] Logged out successfully
29-06-2018 06:03:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530244984456] User cojacasper logged in successfully
29-06-2018 06:03:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530244984457] Checking financial card
29-06-2018 06:03:10 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530244990457] Logged out successfully
29-06-2018 06:03:12 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530244992458] User fsavic failed to log in.
29-06-2018 06:03:16 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530244996458] User fsavic logged in successfully
29-06-2018 06:03:18 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530244998458] Logged out successfully
29-06-2018 06:03:18 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530244998458] User drstevanovic logged in successfully
29-06-2018 06:03:18 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530244998458] Signing up for an exam
29-06-2018 06:03:21 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245001458] Logged out successfully
29-06-2018 06:03:22 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245002458] Non-user has tried to check financial card!
29-06-2018 06:03:26 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530245006458] User cojacasper failed to log in.
29-06-2018 06:03:31 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245011459] Non-user has tried to check financial card!
29-06-2018 06:03:36 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245016459] Non-user has tried to check financial card!
29-06-2018 06:03:41 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245021459] Non-user has tried to sign up for an exam!
29-06-2018 06:03:45 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530245025459] User fsavic failed to log in.
29-06-2018 06:03:45 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245025459] Non-user has tried to sign up for an exam!
29-06-2018 06:03:50 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245030460] User cojacasper logged in successfully
29-06-2018 06:03:50 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245030460] Signing up for an exam
29-06-2018 06:03:53 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245033460] Checking financial card
29-06-2018 06:03:58 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245038460] Signing up for an exam
29-06-2018 06:04:03 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245043460] Signing up for an exam
29-06-2018 06:04:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245044461] Signing up for an exam
29-06-2018 06:04:07 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245047461] Checking financial card
29-06-2018 06:04:15 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245055461] Logged out successfully
29-06-2018 06:04:15 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245055462] User cojacasper logged in successfully
29-06-2018 06:04:15 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245055462] Checking financial card
29-06-2018 06:04:17 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245057463] Signing up for an exam
29-06-2018 06:04:22 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245062464] User drstevanovic logged in successfully
29-06-2018 06:04:26 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245066464] Checking financial card
29-06-2018 06:04:31 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245071464] Signing up for an exam
29-06-2018 06:04:35 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245075464] Signing up for an exam
29-06-2018 06:04:36 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245076464] Checking financial card
29-06-2018 06:04:37 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245077464] Logged out successfully
29-06-2018 06:04:37 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245077464] User drstevanovic logged in successfully
29-06-2018 06:04:37 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530245077464] User drstevanovic failed to log in.
29-06-2018 06:04:41 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245081465] Signing up for an exam
29-06-2018 06:04:44 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245084465] Signing up for an exam
29-06-2018 06:04:49 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245089465] Logged out successfully
29-06-2018 06:04:53 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245093466] User drstevanovic logged in successfully
29-06-2018 06:04:53 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245093466] Signing up for an exam
29-06-2018 06:04:57 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245097467] Checking financial card
29-06-2018 06:05:02 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245102467] Signing up for an exam
29-06-2018 06:05:05 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245105467] Checking financial card
29-06-2018 06:05:14 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245114469] Signing up for an exam
29-06-2018 06:05:17 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245117469] Checking financial card
29-06-2018 06:05:21 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245121469] Logged out successfully
29-06-2018 06:05:21 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245121470] User drstevanovic logged in successfully
29-06-2018 06:05:21 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245121470] Signing up for an exam
29-06-2018 06:05:22 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245122471] Checking financial card
29-06-2018 06:05:23 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245123471] Signing up for an exam
29-06-2018 06:05:26 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245126471] Signing up for an exam
29-06-2018 06:05:31 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245131471] Checking financial card
29-06-2018 06:05:32 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245132472] Logged out successfully
29-06-2018 06:05:36 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245136473] User fsavic logged in successfully
29-06-2018 06:05:41 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245141473] Checking financial card
29-06-2018 06:05:47 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245147473] Logged out successfully
29-06-2018 06:05:50 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245150474] User cojacasper logged in successfully
29-06-2018 06:05:50 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245150475] Checking financial card
29-06-2018 06:05:55 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245155475] Signing up for an exam
29-06-2018 06:05:56 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245156475] Checking financial card
29-06-2018 06:06:00 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245160475] User drstevanovic logged in successfully
29-06-2018 06:06:01 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245161475] Checking financial card
29-06-2018 06:06:08 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245168476] Logged out successfully
29-06-2018 06:06:08 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245168476] User fsavic logged in successfully
29-06-2018 06:06:08 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245168476] Signing up for an exam
29-06-2018 06:06:09 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245169476] Signing up for an exam
29-06-2018 06:06:14 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245174476] Checking financial card
29-06-2018 06:06:19 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245179477] Signing up for an exam
29-06-2018 06:06:23 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245183477] Checking financial card
29-06-2018 06:06:28 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245188478] User cojacasper logged in successfully
29-06-2018 06:06:33 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245193486] Logged out successfully
29-06-2018 06:06:37 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245197487] User fsavic logged in successfully
29-06-2018 06:06:37 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245197487] Checking financial card
29-06-2018 06:06:38 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245198487] Signing up for an exam
29-06-2018 06:06:40 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245200487] Checking financial card
29-06-2018 06:06:49 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245209489] Logged out successfully
29-06-2018 06:06:50 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245210489] Non-user has tried to sign up for an exam!
29-06-2018 06:06:52 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245212489] Non-user has tried to sign up for an exam!
29-06-2018 06:06:57 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245217489] User cojacasper logged in successfully
29-06-2018 06:06:57 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245217489] Checking financial card
29-06-2018 06:07:00 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245220490] Signing up for an exam
29-06-2018 06:07:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245224490] Checking financial card
29-06-2018 06:07:09 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245229490] Signing up for an exam
29-06-2018 06:07:12 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245232490] Checking financial card
29-06-2018 06:07:14 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245234490] User drstevanovic logged in successfully
29-06-2018 06:07:15 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245235490] Logged out successfully
29-06-2018 06:07:15 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245235490] User cojacasper logged in successfully
29-06-2018 06:07:15 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245235490] Signing up for an exam
29-06-2018 06:07:18 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245238491] Checking financial card
29-06-2018 06:07:25 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245245491] Signing up for an exam
29-06-2018 06:07:29 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245249491] User cojacasper logged in successfully
29-06-2018 06:07:32 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245252491] Checking financial card
29-06-2018 06:07:33 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245253491] Signing up for an exam
29-06-2018 06:07:38 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245258492] Logged out successfully
29-06-2018 06:07:38 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530245258493] User fsavic failed to log in.
29-06-2018 06:07:41 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530245261493] User drstevanovic failed to log in.
29-06-2018 06:07:44 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245264493] Non-user has tried to check financial card!
29-06-2018 06:07:47 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245267493] User fsavic logged in successfully
29-06-2018 06:07:47 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245267493] Signing up for an exam
29-06-2018 06:07:48 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245268493] Logged out successfully
29-06-2018 06:07:52 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245272501] Non-user has tried to check financial card!
29-06-2018 06:07:57 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530245277501] User fsavic failed to log in.
29-06-2018 06:08:02 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245282501] Non-user has tried to check financial card!
29-06-2018 06:08:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245284502] User fsavic logged in successfully
29-06-2018 06:08:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245284502] Checking financial card
29-06-2018 06:08:10 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245290516] Signing up for an exam
29-06-2018 06:08:14 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245294516] Checking financial card
29-06-2018 06:08:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245304517] User drstevanovic logged in successfully
29-06-2018 06:08:26 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245306517] Checking financial card
29-06-2018 06:08:30 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245310517] Logged out successfully
29-06-2018 06:08:35 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245315518] User cojacasper logged in successfully
29-06-2018 06:08:35 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245315519] Signing up for an exam
29-06-2018 06:08:40 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245320519] User drstevanovic logged in successfully
29-06-2018 06:08:45 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245325519] Checking financial card
29-06-2018 06:08:48 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245328519] Logged out successfully
29-06-2018 06:08:53 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245333521] Non-user has tried to sign up for an exam!
29-06-2018 06:08:55 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245335521] Non-user has tried to sign up for an exam!
29-06-2018 06:08:57 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245337521] Non-user has tried to check financial card!
29-06-2018 06:09:02 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245342521] Non-user has tried to sign up for an exam!
29-06-2018 06:09:05 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245345521] User cojacasper logged in successfully
29-06-2018 06:09:05 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245345521] Signing up for an exam
29-06-2018 06:09:07 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245347522] Checking financial card
29-06-2018 06:09:08 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245348522] Signing up for an exam
29-06-2018 06:09:10 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245350523] Signing up for an exam
29-06-2018 06:09:11 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245351523] Logged out successfully
29-06-2018 06:09:16 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245356523] User drstevanovic logged in successfully
29-06-2018 06:09:19 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245359523] Checking financial card
29-06-2018 06:09:22 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245362523] Signing up for an exam
29-06-2018 06:09:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245364523] Logged out successfully
29-06-2018 06:09:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245364523] User fsavic logged in successfully
29-06-2018 06:09:24 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245364524] Signing up for an exam
29-06-2018 06:09:27 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245367524] Signing up for an exam
29-06-2018 06:09:30 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245370525] Logged out successfully
29-06-2018 06:09:32 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245372525] Non-user has tried to sign up for an exam!
29-06-2018 06:09:34 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245374525] Non-user has tried to sign up for an exam!
29-06-2018 06:09:39 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530245379525] User fsavic failed to log in.
29-06-2018 06:09:40 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245380525] User fsavic logged in successfully
29-06-2018 06:09:43 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245383525] Logged out successfully
29-06-2018 06:09:43 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245383526] User cojacasper logged in successfully
29-06-2018 06:09:43 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245383526] Signing up for an exam
29-06-2018 06:09:45 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245385527] Signing up for an exam
29-06-2018 06:09:52 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245392108] User cojacasper logged in successfully
29-06-2018 06:09:52 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245392110] Checking financial card
29-06-2018 06:09:59 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245399115] Signing up for an exam
29-06-2018 06:10:02 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530245402124] User drstevanovic failed to log in.
29-06-2018 06:10:04 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245404131] Checking financial card
29-06-2018 06:10:08 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245408137] Signing up for an exam
29-06-2018 06:10:10 	F4:4D:45:7D:36:FD 	student-service : 	INFO - [1530245410145] Logged out successfully
29-06-2018 06:10:14 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245414156] Non-user has tried to check financial card!
29-06-2018 06:10:15 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530245415164] User cojacasper failed to log in.
29-06-2018 06:10:16 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245416171] Non-user has tried to sign up for an exam!
29-06-2018 06:10:19 	F4:4D:45:7D:36:FD 	student-service : 	WARNING - [1530245419180] User drstevanovic failed to log in.
29-06-2018 06:10:22 	F4:4D:45:7D:36:FD 	student-service : 	CRITICAL - [1530245422192] Non-user has tried to sign up for an exam!
